associated_work,composer,date_text,filename,manifest_contents,manifest_date,manifest_organization,movement_or_selection,name,page_number,part_or_instrument,place,record_type,review_flags,role,source_pdf,source_text,title,txt_source_file
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,11,,Tino Hall,venue,,,UDC20260028-19.pdf,"Monday, June 23, 1975, 7:00 p.m./Tino Hall",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,M.H.,venue,,,UDC20260028-19.pdf,"Wednesday, May 21, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,M.H.,venue,,,UDC20260028-19.pdf,"Saturday, September 20, 1975, 1:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,M.H.,venue,,,UDC20260028-19.pdf,"Saturday, October 18, 1975, 1:30 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,B.H.,venue,,,UDC20260028-19.pdf,"Saturday, October 25, 1975, 1:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,B.H.,venue,,,UDC20260028-19.pdf,"Saturday, November 8, 1975, 1:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,B.H.,venue,,,UDC20260028-19.pdf,"Saturday, November 15, 1975, 1:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,M.H.,venue,,,UDC20260028-19.pdf,"Tuesday, October 28, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,B.H.,venue,,,UDC20260028-19.pdf,"Wednesday, November 5, 1975, 4:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,M.H.,venue,,,UDC20260028-19.pdf,"Saturday, November 22, 1975, 1:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,M.H.,venue,,,UDC20260028-19.pdf,"Wednesday, November 26, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, July 9, 1975, 7:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,date,,,UDC20260028-19.pdf,"Wednesday, July 9, 1975, 7:00 p.m./B.H",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Thursday, July 10, 1975, 7:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,date,,,UDC20260028-19.pdf,"Thursday, July 10, 1975, 7:00 p.m./Tokyo Bunka Kaikan",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Thursday, December 4, 1975, 6:30 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,date,,,UDC20260028-19.pdf,"Thursday, December 4, 1975, 6:30 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Friday, December 5, 1975, 6:30 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,date,,,UDC20260028-19.pdf,"Friday, December 5, 1975, 6:30 p.m./Tokyo Bunka Kaikan",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Monday, October 6, 1975, 6:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,date,,,UDC20260028-19.pdf,"Monday, October 6, 1975, 6:00 p.m./Toyama City Public Hall",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Tuesday, October 7, 1975, 6:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,date,,,UDC20260028-19.pdf,"Tuesday, October 7, 1975, 6:00 p.m./Fukui City Bunka Kaikan",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Thursday, October 9, 1975, 6:30 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,date,,,UDC20260028-19.pdf,"Thursday, October 9, 1975, 6:30 p.m./Iruma Shimin Kaikan",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Thursday, December 18, 1975, 1:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,date,,,UDC20260028-19.pdf,"Thursday, December 18, 1975, 1:00 p.m./Kumagaya Kaikan",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, May 31, 1975, 3:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,6,,,date,,,UDC20260028-19.pdf,"Saturday, May 31, 1975, 3:00 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Sunday, June 1, 1975, 3:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,6,,,date,,,UDC20260028-19.pdf,"Sunday, June 1, 1975, 3:00 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Monday, October 20, 1975, 7:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,6,,,date,,,UDC20260028-19.pdf,"Monday, October 20, 1975, 7:00 p.m./Asahi Seimei Hall",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, June 18, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,7,,,date,,,UDC20260028-19.pdf,"Wednesday, June 18, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Tuesday, October 14, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,7,,,date,,,UDC20260028-19.pdf,"Tuesday, October 14, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, October 15, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,8,,,date,,,UDC20260028-19.pdf,"Wednesday, October 15, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Tuesday, October 21, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,8,,,date,,,UDC20260028-19.pdf,"Tuesday, October 21, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, October 29, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,8,,,date,,,UDC20260028-19.pdf,"Wednesday, October 29, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, November 12, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,9,,,date,,,UDC20260028-19.pdf,"Wednesday, November 12, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, January 14, 1976, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,9,,,date,,,UDC20260028-19.pdf,"Wednesday, January 14, 1976, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, January 17, 1976, 5:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,9,,,date,,,UDC20260028-19.pdf,"Saturday, January 17, 1976, 5:00 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Monday, January 19, 1976, 1:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,10,,,date,,,UDC20260028-19.pdf,"Monday, January 19, 1976, 1:00 p.m./Orchestra Studio",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, January 21, 1976, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,10,,,date,,,UDC20260028-19.pdf,"Wednesday, January 21, 1976, 4:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, June 4, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,11,,,date,,,UDC20260028-19.pdf,"Wednesday, June 4, 1975, 4:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, November 29, 1975, 2:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,11,,,date,,,UDC20260028-19.pdf,"Saturday, November 29, 1975, 2:00 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Monday, June 23, 1975, 7:00 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,11,,,date,,,UDC20260028-19.pdf,"Monday, June 23, 1975, 7:00 p.m./Tino Hall",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, May 21, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,,date,,,UDC20260028-19.pdf,"Wednesday, May 21, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, September 20, 1975, 1:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,,date,,,UDC20260028-19.pdf,"Saturday, September 20, 1975, 1:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, October 18, 1975, 1:30 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,,date,,,UDC20260028-19.pdf,"Saturday, October 18, 1975, 1:30 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, October 25, 1975, 1:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,,date,,,UDC20260028-19.pdf,"Saturday, October 25, 1975, 1:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, November 8, 1975, 1:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,,date,,,UDC20260028-19.pdf,"Saturday, November 8, 1975, 1:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, November 15, 1975, 1:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,12,,,date,,,UDC20260028-19.pdf,"Saturday, November 15, 1975, 1:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Tuesday, October 28, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,,date,,,UDC20260028-19.pdf,"Tuesday, October 28, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, November 5, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,,date,,,UDC20260028-19.pdf,"Wednesday, November 5, 1975, 4:10 p.m./B.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Saturday, November 22, 1975, 1:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,,date,,,UDC20260028-19.pdf,"Saturday, November 22, 1975, 1:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,"Wednesday, November 26, 1975, 4:10 p.m.",UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,13,,,date,,,UDC20260028-19.pdf,"Wednesday, November 26, 1975, 4:10 p.m./M.H.",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,MUSASHINO ACADEMIA MUSICAЕ,1,,,organization,,presenting organization,UDC20260028-19.pdf,MUSASHINO ACADEMIA MUSICAЕ,,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Orchestra,4,,,organization,,orchestra,UDC20260028-19.pdf,"Orchestra
管弦楽団",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Orchestra and Chorus,4,,,organization,,orchestra and chorus,UDC20260028-19.pdf,"Orchestra and Chorus
管弦楽団・合唱団",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,WIND ENSEMBLE,5,,,organization,,wind ensemble,UDC20260028-19.pdf,"WIND ENSEMBLE
(ウィンドアンサンブル)",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,OPERA,6,,,organization,,opera production,UDC20260028-19.pdf,"OPERA
(オペラ公演)",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Chamber Music for String Instruments,6,,,organization,,chamber music concert,UDC20260028-19.pdf,"Chamber Music for String Instruments
弦楽器による室内楽の夕べ",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,WEDNESDAY & SATURDAY CONCERTS,7,,,organization,,concert series,UDC20260028-19.pdf,"WEDNESDAY & SATURDAY CONCERTS
(水曜コンサート・土曜コンサート)",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Students (Composition),7,,,organization,,student concert,UDC20260028-19.pdf,"Students (Composition)
作曲専攻学生作品発表",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Students (Vocal),7,,,organization,,student concert,UDC20260028-19.pdf,"Students (Vocal)
声楽専攻学生",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Students (Piano),8,,,organization,,student concert,UDC20260028-19.pdf,"Students (Piano)
ピアノ専攻学生",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Students (Strings),8,,,organization,,student concert,UDC20260028-19.pdf,"Students (Strings)
弦楽器専攻学生",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Students (Wind and Percussion),9,,,organization,,student concert,UDC20260028-19.pdf,"Students (Wind and Percussion)
管、打楽器専攻学生",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Students' Concert,9,,,organization,,student concert,UDC20260028-19.pdf,"Students' Concert
学生合同演奏会",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,String Orchestra,9,,,organization,,string orchestra,UDC20260028-19.pdf,"String Orchestra
弦楽合奏",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Wind Ensemble,10,,,organization,,wind ensemble,UDC20260028-19.pdf,Wind Ensemble,,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Female Chorus,10,,,organization,,female chorus,UDC20260028-19.pdf,Female Chorus,,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Mixed Chorus,10,,,organization,,mixed chorus,UDC20260028-19.pdf,Mixed Chorus,,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Students (Conductor Class),10,,,organization,,student concert,UDC20260028-19.pdf,"Students (Conductor Class)
指揮法特別授業学生による",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Traditional Japanese Music,11,,,organization,,traditional music event,UDC20260028-19.pdf,"Traditional Japanese Music
邦楽鑑賞会",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,Graduate Students' Concert,11,,,organization,,student concert,UDC20260028-19.pdf,"Graduate Students' Concert
大学院卒業生研究発表演奏会",,extracted_texts/OLMOCR/UDC20260028-19.txt
,,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,PUBLIC LECTURES,12,,,organization,,lecture series,UDC20260028-19.pdf,"PUBLIC LECTURES
(公開講座)",,extracted_texts/OLMOCR/UDC20260028-19.txt
,Antonín Dvořák,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,work,,,UDC20260028-19.pdf,"Antonín Dvořák .................................................. Overture ""Carnival"" Op.92","Overture ""Carnival"" Op.92",extracted_texts/OLMOCR/UDC20260028-19.txt
,František Vaclav Miča,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,work,,,UDC20260028-19.pdf,František Vaclav Miča ............................................. Symphony in D Major,Symphony in D Major,extracted_texts/OLMOCR/UDC20260028-19.txt
,Sergei Rakhmaninov,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,work,,,UDC20260028-19.pdf,Sergei Rakhmaninov ................................. Rhapsody on a Theme by Paganini Op.43,Rhapsody on a Theme by Paganini Op.43,extracted_texts/OLMOCR/UDC20260028-19.txt
,Franz Liszt,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,work,,,UDC20260028-19.pdf,"Franz Liszt ..................................................... Symphonic poem No.3 ""Les Préludes""","Symphonic poem No.3 ""Les Préludes""",extracted_texts/OLMOCR/UDC20260028-19.txt
,Joseph Haydn,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,4,,,work,,,UDC20260028-19.pdf,"Joseph Haydn .................................................. Oratorio ""Die Schöpfung""","Oratorio ""Die Schöpfung""",extracted_texts/OLMOCR/UDC20260028-19.txt
,W. Francis Mcbeth,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,W. Francis Mcbeth ................................................................. Masque,Masque,extracted_texts/OLMOCR/UDC20260028-19.txt
,Alfred Reed,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Alfred Reed ................................................................. A Symphonic Prélude,A Symphonic Prélude,extracted_texts/OLMOCR/UDC20260028-19.txt
,Gustav Holst,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Gustav Holst ................................................................. First Suite for Military Band,First Suite for Military Band,extracted_texts/OLMOCR/UDC20260028-19.txt
,Takashi Gunji,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Takashi Gunji ................................................................. Prélude for Band,Prélude for Band,extracted_texts/OLMOCR/UDC20260028-19.txt
,Toru Kobayashi,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Toru Kobayashi ................................................................. Etude for Band,Etude for Band,extracted_texts/OLMOCR/UDC20260028-19.txt
,George Gershwin,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,George Gershwin ................................................................. Rhapsody in Blue,Rhapsody in Blue,extracted_texts/OLMOCR/UDC20260028-19.txt
,Leonard Bernstein,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Leonard Bernstein ................................................................. West Side Story Selection,West Side Story Selection,extracted_texts/OLMOCR/UDC20260028-19.txt
,Leonard Bernstein,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,"Leonard Bernstein ................................................................. Overture to ""Candide""","Overture to ""Candide""",extracted_texts/OLMOCR/UDC20260028-19.txt
,Richard Wagner,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,"Richard Wagner ................................................................. Prélude from ""Die Meistersinger""","Prélude from ""Die Meistersinger""",extracted_texts/OLMOCR/UDC20260028-19.txt
,W. Francis Mcbeth,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,W. Francis Mcbeth ................................................................. Masque,Masque,extracted_texts/OLMOCR/UDC20260028-19.txt
,Alfred Reed,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Alfred Reed ................................................................. A Symphonic Prélude,A Symphonic Prélude,extracted_texts/OLMOCR/UDC20260028-19.txt
,Gustav Holst,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Gustav Holst ................................................................. First Suite for Military Band,First Suite for Military Band,extracted_texts/OLMOCR/UDC20260028-19.txt
,George Gershwin,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,George Gershwin ................................................................. Rhapsody in Blue,Rhapsody in Blue,extracted_texts/OLMOCR/UDC20260028-19.txt
,Charles Spencer Chaplin,,UDC20260028-19.pdf,Concert Programs,1975-76,Musashinto Academia Musicae,,,5,,,work,,,UDC20260028-19.pdf,Charles Spencer Chaplin .................................................. Charlie Chaplin Band Portrait,Charlie Chaplin Band Portrait,extracted_texts/OLMOCR/UDC20260028-19.txt
